[2026-02-01 19:33:33] UID: 926 | Username: Chihiro | RAMA: NORMAL | Rango: 1-20 | Tirada: 10 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1769999613 | Microtime: 1769999613.074926 | IP: 77.111.246.28 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 OPR/126.0.0.0 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-02-12 07:28:09] UID: 926 | Username: Chihiro | RAMA: NORMAL | Rango: 1-20 | Tirada: 5 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1770906489 | Microtime: 1770906489.028017 | IP: 83.54.242.151 | UserAgent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-02-12 14:51:43] UID: 870 | Username: Apolo Kyrelight | RAMA: NORMAL | Rango: 1-20 | Tirada: 20 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1770933103 | Microtime: 1770933103.997918 | IP: 85.60.154.204 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-02-15 11:17:30] UID: 355 | Username: Friedrich | RAMA: NORMAL | Rango: 1-20 | Tirada: 17 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1771179450 | Microtime: 1771179450.053553 | IP: 38.3.192.20 | UserAgent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-02-15 11:53:18] UID: 74 | Username: Airgid Vanaidiam | RAMA: NORMAL | Rango: 1-20 | Tirada: 4 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1771181598 | Microtime: 1771181598.905040 | IP: 139.47.126.61 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-02-17 13:19:41] UID: 948 | Username: Andrómeda Nightingale | RAMA: CLAN_D_O_DRAGON | Rango: 1-19 | Tirada: 4 | Bonif: FullHaki:NO | ClanD:NO | Dragon:SI | Timestamp: 1771359581 | Microtime: 1771359581.898821 | IP: 79.144.249.123 | UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-02-20 02:06:39] UID: 937 | Username: Miles Mercury | RAMA: FULL_HAKI | Rango: 1-10 | Tirada: 10 | Bonif: FullHaki:SI | ClanD:NO | Dragon:NO | Timestamp: 1771578399 | Microtime: 1771578399.602489 | IP: 79.112.112.9 | UserAgent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-02-20 19:15:11] UID: 937 | Username: Miles Mercury | RAMA: FULL_HAKI | Rango: 1-10 | Tirada: 1 | Bonif: FullHaki:SI | ClanD:NO | Dragon:NO | Timestamp: 1771640111 | Microtime: 1771640111.029571 | IP: 79.112.112.9 | UserAgent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-02-22 08:21:07] UID: 954 | Username: Bondrewd | RAMA: FULL_HAKI | Rango: 1-10 | Tirada: 3 | Bonif: FullHaki:SI | ClanD:NO | Dragon:NO | Timestamp: 1771773667 | Microtime: 1771773667.633609 | IP: 87.220.4.91 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-02-23 17:13:21] UID: 944 | Username: Wandenreich Dragojevic | RAMA: CLAN_D_O_DRAGON | Rango: 1-19 | Tirada: 19 | Bonif: FullHaki:NO | ClanD:NO | Dragon:SI | Timestamp: 1771892001 | Microtime: 1771892001.943991 | IP: 92.178.192.189 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 OPR/126.0.0.0 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-02-26 16:50:02] UID: 961 | Username: Abyzou | RAMA: NORMAL | Rango: 1-20 | Tirada: 15 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1772149802 | Microtime: 1772149802.525431 | IP: 78.30.12.104 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-02-28 00:37:01] UID: 955 | Username: DeltaHarrington | RAMA: NORMAL | Rango: 1-20 | Tirada: 16 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1772264221 | Microtime: 1772264221.560292 | IP: 85.85.129.19 | UserAgent: Mozilla/5.0 (Android 16; Mobile; rv:148.0) Gecko/148.0 Firefox/148.0 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-03-03 08:20:28] UID: 136 | Username: William | RAMA: CLAN_D_O_DRAGON | Rango: 1-19 | Tirada: 6 | Bonif: FullHaki:NO | ClanD:SI | Dragon:NO | Timestamp: 1772551228 | Microtime: 1772551228.533917 | IP: 186.119.37.103 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-03-12 12:48:26] UID: 202 | Username: Logos | RAMA: NORMAL | Rango: 1-20 | Tirada: 16 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1773341306 | Microtime: 1773341306.381882 | IP: 83.32.234.177 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-03-16 12:16:42] UID: 202 | Username: Luca Vescari | RAMA: NORMAL | Rango: 1-20 | Tirada: 2 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1773685002 | Microtime: 1773685002.224157 | IP: 83.32.234.177 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-03-28 10:28:12] UID: 347 | Username: Aranagi V. Tadisai | RAMA: CLAN_D_O_DRAGON | Rango: 1-19 | Tirada: 14 | Bonif: FullHaki:NO | ClanD:NO | Dragon:SI | Timestamp: 1774715292 | Microtime: 1774715292.666848 | IP: 2001:67c:2660:425:3617:ebff:fee4:63ae | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0 (Edition std-1) | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-03-31 08:36:26] UID: 955 | Username: DeltaHarrington | RAMA: NORMAL | Rango: 1-20 | Tirada: 10 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1774967786 | Microtime: 1774967786.509605 | IP: 46.222.142.133 | UserAgent: Mozilla/5.0 (Android 16; Mobile; rv:149.0) Gecko/149.0 Firefox/149.0 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-04-01 10:24:49] UID: 182 | Username: Angelo | RAMA: NORMAL | Rango: 1-20 | Tirada: 11 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1775060689 | Microtime: 1775060689.446173 | IP: 2a0c:5a84:c608:eb01::44fe | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-04-07 11:40:57] UID: 987 | Username: Nepher | RAMA: NORMAL | Rango: 1-20 | Tirada: 17 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1775583657 | Microtime: 1775583657.983235 | IP: 193.39.216.50 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-04-10 01:44:30] UID: 841 | Username: Kailua | RAMA: NORMAL | Rango: 1-20 | Tirada: 14 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1775807070 | Microtime: 1775807070.556997 | IP: 83.54.242.151 | UserAgent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-04-13 17:10:01] UID: 61 | Username: Rocket Raccoon | RAMA: FULL_HAKI_Y_CLAN_D_O_DRAGON | Rango: 1-9 | Tirada: 6 | Bonif: FullHaki:SI | ClanD:SI | Dragon:NO | Timestamp: 1776121801 | Microtime: 1776121801.258592 | IP: 190.140.18.108 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-04-24 09:34:39] UID: 986 | Username: Maya | RAMA: CLAN_D_O_DRAGON | Rango: 1-19 | Tirada: 7 | Bonif: FullHaki:NO | ClanD:SI | Dragon:NO | Timestamp: 1777044879 | Microtime: 1777044879.236990 | IP: 2806:2a0:122e:89c8:d724:c450:c95d:fc19 | UserAgent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-04-28 15:33:57] UID: 997 | Username: Komane | RAMA: NORMAL | Rango: 1-20 | Tirada: 14 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1777412037 | Microtime: 1777412037.984221 | IP: 213.254.174.5 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 OPR/130.0.0.0 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-04-29 17:17:15] UID: 998 | Username: Poker Face | RAMA: CLAN_D_O_DRAGON | Rango: 1-19 | Tirada: 7 | Bonif: FullHaki:NO | ClanD:SI | Dragon:NO | Timestamp: 1777504635 | Microtime: 1777504635.972196 | IP: 85.60.154.204 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 OPR/130.0.0.0 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-05-04 02:25:33] UID: 995 | Username: Olivia | RAMA: FULL_HAKI_Y_CLAN_D_O_DRAGON | Rango: 1-9 | Tirada: 4 | Bonif: FullHaki:SI | ClanD:NO | Dragon:SI | Timestamp: 1777883133 | Microtime: 1777883133.147383 | IP: 84.232.25.135 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-05-07 22:58:19] UID: 999 | Username: Eitri Rübezahl | RAMA: CLAN_D_O_DRAGON | Rango: 1-19 | Tirada: 18 | Bonif: FullHaki:NO | ClanD:SI | Dragon:NO | Timestamp: 1778216299 | Microtime: 1778216299.699295 | IP: 79.116.220.182 | UserAgent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-05-08 05:41:21] UID: 996 | Username: Hana | RAMA: FULL_HAKI | Rango: 1-10 | Tirada: 6 | Bonif: FullHaki:SI | ClanD:NO | Dragon:NO | Timestamp: 1778240481 | Microtime: 1778240481.718268 | IP: 31.221.239.45 | UserAgent: Mozilla/5.0 (Android 16; Mobile; rv:150.0) Gecko/150.0 Firefox/150.0 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-05-09 02:34:24] UID: 352 | Username: Hazel Byron | RAMA: CLAN_D_O_DRAGON | Rango: 1-19 | Tirada: 2 | Bonif: FullHaki:NO | ClanD:NO | Dragon:SI | Timestamp: 1778315664 | Microtime: 1778315664.362985 | IP: 178.139.238.102 | UserAgent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-05-10 17:41:00] UID: 136 | Username: William | RAMA: CLAN_D_O_DRAGON | Rango: 1-19 | Tirada: 9 | Bonif: FullHaki:NO | ClanD:SI | Dragon:NO | Timestamp: 1778456460 | Microtime: 1778456460.121875 | IP: 181.234.218.166 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 OPR/130.0.0.0 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-05-12 12:16:00] UID: 1002 | Username: khan | RAMA: NORMAL | Rango: 1-20 | Tirada: 18 | Bonif: FullHaki:NO | ClanD:NO | Dragon:NO | Timestamp: 1778609760 | Microtime: 1778609760.182537 | IP: 206.204.153.133 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-05-13 10:10:03] UID: 150 | Username: Mayura Pavone | RAMA: CLAN_D_O_DRAGON | Rango: 1-19 | Tirada: 3 | Bonif: FullHaki:NO | ClanD:NO | Dragon:SI | Timestamp: 1778688603 | Microtime: 1778688603.644057 | IP: 152.0.117.157 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
[2026-05-21 13:22:06] UID: 882 | Username: Alice | RAMA: CLAN_D_O_DRAGON | Rango: 1-19 | Tirada: 9 | Bonif: FullHaki:NO | ClanD:SI | Dragon:NO | Timestamp: 1779391326 | Microtime: 1779391326.172771 | IP: 88.5.208.241 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 | Method: POST | POST: {"tirada_real":"true"} | Server: {"PHP_SELF":"\/opg\/tirada_rey.php","REQUEST_URI":"\/opg\/tirada_rey.php","QUERY_STRING":""}
